기준일,검체채취 가능여부,시도,시군구,의료기관명,주소,평일 운영시간,토요일 운영시간,일요일/공휴일 운영시간,대표 전화번호, 주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
2021년 01월 13일 12시,○,경남,진주시,진주복음병원,진주시 진양호로370,09:00 ~ 18:00,09:00 ~ 13:00,미운영,055-749-7119, 진주시 진양호로370,128.069369,35.185334,정좌표,공개용버전 미지원,새주소,미지원,미지원,52695
2021년 01월 13일 12시,○,경남,진주시,진주세란병원,진주대로829,00:00 ~ 24:00,09:00 ~ 13:00,미운영,055-760-7575, 진주대로829,128.10754,35.180122,(도로명 없음)시구군 좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,경남,진주시,경상대학교병원,진주대로861번길15,09:00 ~ 18:00,미운영,미운영,055-750-8939, 진주대로861번길15,128.10754,35.180122,(도로명 없음)시구군 좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,경남,진주시,한일병원,진주시 범골로 17,00:00 ~ 24:00,09:00 ~ 13:00,미운영,055-750-1333, 진주시 범골로 17,128.128545,35.166968,정좌표,공개용버전 미지원,새주소,미지원,미지원,52818
2021년 01월 13일 12시,○,경남,창원시,창원시 진해보건소,경남 창원시 진해구 풍호동 1 진해보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,055-225-6160, 경남 창원시 진해구 풍호동 1 진해보건소,128.710404,35.133593,정좌표,공개용버전 미지원,구주소,미지원,미지원,51629
2021년 01월 13일 12시,○,경남,창원시,연세에스병원,경남 창원시 진해구 해원로32번길 13,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,055-548-7700, 경남 창원시 진해구 해원로32번길 13,128.698458,35.154648,정좌표,공개용버전 미지원,새주소,미지원,미지원,51659
2021년 01월 13일 12시,○,경남,창원시,세광병원,경상남도 창원시 진해구 중원동로 55-1,09:00 ~ 18:00,09:00 ~ 13:00,미운영,055-540-3700, 경상남도 창원시 진해구 중원동로 55-1,128.661079,35.149692,정좌표,공개용버전 미지원,새주소,미지원,미지원,51679
2021년 01월 13일 12시,○,경남,창녕군,창녕군보건소,경남 창녕군 창녕읍 교리 996-1 창녕군보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,055-530-6217, 경남 창녕군 창녕읍 교리 996-1 창녕군보건소,128.490398,35.543595,정좌표,공개용버전 미지원,구주소,미지원,미지원,50317
2021년 01월 13일 12시,○,경남,창녕군,태황의료재단한성병원,경남 창녕군 창녕읍 교리1길 2,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,055-530-5119, 경남 창녕군 창녕읍 교리1길 2,128.493532,35.542149,정좌표,공개용버전 미지원,새주소,미지원,미지원,50323
2021년 01월 13일 12시,○,경남,창원시,창원시 창원보건소,경남 창원시 의창구 신월동  창원보건소 96-2,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,055-225-4281, 경남 창원시 의창구 신월동  창원보건소 96-2,128.69044,35.227951,법정동 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,경남,창원시,창원경상대학교병원,창원시 성산구 삼정자로11,09:00 ~ 17:00,미운영,미운영,055-214-1000, 창원시 성산구 삼정자로11,128.7069,35.199146,정좌표,공개용버전 미지원,새주소,미지원,미지원,51472
2021년 01월 13일 12시,○,경남,창원시,창원파티마병원,창원시 의창구 창이대로 45,09:00 ~ 17:00,09:00 ~ 12:00,미운영,055-270-1020, 창원시 의창구 창이대로 45,128.645725,35.237176,정좌표,공개용버전 미지원,새주소,미지원,미지원,51394
2021년 01월 13일 12시,○,경남,창원시,한마음창원병원,창원시 성산구 원이대로 682번길 21,09:00 ~ 17:00,09:00 ~ 12:00,미운영,055-267-2000, 창원시 성산구 원이대로 682번길 21,128.686844,35.221004,정좌표,공개용버전 미지원,새주소,미지원,미지원,51497
2021년 01월 13일 12시,○,경남,통영시,통영시보건소,경남 통영시 무전동 401-1 통영시보건소,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,055-650-6055, 경남 통영시 무전동 401-1 통영시보건소,128.431917,34.859763,정좌표,공개용버전 미지원,구주소,미지원,미지원,53038
2021년 01월 13일 12시,○,경남,통영시,통영적십자병원,경남 통영시 중앙로97,09:00 ~ 18:00,09:00 ~ 12:30,미운영,055-644-8901, 경남 통영시 중앙로97,128.419875,34.84238,정좌표,공개용버전 미지원,새주소,미지원,미지원,53061
2021년 01월 13일 12시,○,경남,하동군,하동군보건소,경남 하동군 하동읍 읍내리 149-1 하동보건소,09:00 ~ 21:00,09:00 ~ 18:00,09:00 ~ 18:00,055-882-4000, 경남 하동군 하동읍 읍내리 149-1 하동보건소,127.752612,35.066769,정좌표,공개용버전 미지원,구주소,미지원,미지원,52333
2021년 01월 13일 12시,○,경남,하동군,새하동병원,경상남도 하동군 하동읍 화심길 39,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,055-880-4200, 경상남도 하동군 하동읍 화심길 39,127.7388,35.083002,정좌표,공개용버전 미지원,새주소,미지원,미지원,52322
2021년 01월 13일 12시,○,경남,함안군,함안군보건소,경상남도 함안군 가야읍 말산리 100번지,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,055-580-3113, 경상남도 함안군 가야읍 말산리 100번지,128.410272,35.275756,정좌표,공개용버전 미지원,구주소,미지원,미지원,52046
2021년 01월 13일 12시,○,경남,함안군,영동병원,경남 함안군 칠원읍 용산2길 45-13,09:00 ~ 18:00,09:00 ~ 12:00,미운영,055-586-2000, 경남 함안군 칠원읍 용산2길 45-13,128.515579,35.308967,정좌표,공개용버전 미지원,새주소,미지원,미지원,52017
2021년 01월 13일 12시,○,경남,함양군,함양군보건소,경남 함양군 함양읍 용평리 630-3,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,055-960-8040, 경남 함양군 함양읍 용평리 630-3,127.731759,35.519614,정좌표,공개용버전 미지원,구주소,미지원,미지원,50039
2021년 01월 13일 12시,○,경남,함양군,함양성심병원,함양군 함양읍 고운로 70,09:00 ~ 09:00,09:00 ~ 09:00,09:00 ~ 09:00,055-963-4322, 함양군 함양읍 고운로 70,127.72932,35.520374,정좌표,공개용버전 미지원,새주소,미지원,미지원,50039
2021년 01월 13일 12시,○,경남,합천군,합천군보건소,경남 합천군 합천읍 합천리 524-1,08:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,055-930-3683, 경남 합천군 합천읍 합천리 524-1,128.156806,35.56779,정좌표,공개용버전 미지원,구주소,미지원,미지원,50232
2021년 01월 13일 12시,○,경남,산청군,산청군보건의료원,경상남도 산청군 산청읍 지리 중앙로97,01:00 ~ 24:00,01:00 ~ 24:00,01:00 ~ 24:00,055-970-7582, 경상남도 산청군 산청읍 지리 중앙로97,127.884213,35.416025,정좌표,공개용버전 미지원,새주소,미지원,미지원,52225
2021년 01월 13일 12시,○,제주,서귀포시,서귀포시(서귀포보건소),제주 서귀포시 서홍동 447-3,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,064-760-6092, 제주 서귀포시 서홍동 447-3,126.555279,33.253335,정좌표,공개용버전 미지원,구주소,미지원,미지원,63584
2021년 01월 13일 12시,○,제주,서귀포시,서귀포열린병원,제주특별자치도 서귀포시 일주동로 8638,09:00 ~ 18:00,09:00 ~ 12:00,미운영,064-762-8001, 제주특별자치도 서귀포시 일주동로 8638,126.565455,33.254472,정좌표,공개용버전 미지원,새주소,미지원,미지원,63585
2021년 01월 13일 12시,○,제주,서귀포시,서귀포의료원,제주특별자치도 서귀포시 장수로 47,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,064-730-3518, 제주특별자치도 서귀포시 장수로 47,126.564241,33.255847,정좌표,공개용버전 미지원,새주소,미지원,미지원,63585
2021년 01월 13일 12시,○,제주,서귀포시,서귀포시(동부보건소),제주 서귀포시 남원읍 남원리 2359-1 동부보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,064-760-6191, 제주 서귀포시 남원읍 남원리 2359-1 동부보건소,126.703435,33.275598,정좌표,공개용버전 미지원,구주소,미지원,미지원,63620
2021년 01월 13일 12시,○,제주,서귀포시,서귀포시(서부보건소),제주 서귀포시 대정읍 하모리 767-8 서부보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,064-760-6292, 제주 서귀포시 대정읍 하모리 767-8 서부보건소,126.253408,33.218701,정좌표,공개용버전 미지원,구주소,미지원,미지원,63513
2021년 01월 13일 12시,○,제주,제주시,제주시제주보건소,제주 제주시 도남동  567-1,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,064-728-1410, 제주 제주시 도남동  567-1,126.52029,33.491682,정좌표,공개용버전 미지원,구주소,미지원,미지원,63219
2021년 01월 13일 12시,○,제주,제주시,제주시(동부보건소),제주 제주시 구좌읍 김녕리 1697-1 동부보건소 동부보건소,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,064-728-4392, 제주 제주시 구좌읍 김녕리 1697-1 동부보건소 동부보건소,126.750971,33.554575,정좌표,공개용버전 미지원,구주소,미지원,미지원,63357
2021년 01월 13일 12시,○,제주,제주시,제주시(서부보건소),제주특별자치도 제주시 한림읍 한림리 966-1번지 (한림리),09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,064-728-4141, 제주특별자치도 제주시 한림읍 한림리 966-1번지 (한림리),126.2696,33.412336,정좌표,공개용버전 미지원,구주소,미지원,미지원,63028
2021년 01월 13일 12시,○,서울,구로구,구로성심병원,경인로 427,09:00 ~ 17:30,09:00 ~ 12:30,미운영,, 서울 경인로 427,126.977874,37.566415,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,서울,서대문구,세브란스병원,연세로 50-1,06:00 ~ 06:00,06:00 ~ 06:00,06:00 ~ 06:00,, 서울 연세로 50-1,126.977874,37.566415,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,서울,중구,국립중앙의료원,중구 을지로 245,00:00 ~ 00:00,00:00 ~ 00:00,00:00 ~ 00:00,, 서울 중구 을지로 245,127.005922,37.567456,정좌표,공개용버전 미지원,새주소,미지원,미지원,4564
2021년 01월 13일 12시,○,서울,성북구,고려대학교의료원안암병원,고려대로73(안암동 5가),09:00 ~ 16:00,09:00 ~ 12:30,미운영,, 서울 고려대로73(안암동 5가),126.977874,37.566415,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,서울,송파구,서울아산병원,올림픽로43길 88,07:30 ~ 23:00,미운영,미운영,, 서울 올림픽로43길 88,126.977874,37.566415,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,서울,송파구,경찰병원,송이로 123,9:00 ~ 16:00,미운영,미운영,, 서울 송이로 123,126.977874,37.566415,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,강서구,의료법인 갑을녹산재단 갑을녹산병원,녹산산단321로 24-8,09:00 ~ 17:00,09:00 ~ 12:00,미운영,, 부산 녹산산단321로 24-8,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,서구,부산대학교병원,구덕로 179,09:00 ~ 18:00,미운영,미운영,, 부산 구덕로 179,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,서구,동아대학교병원,대신공원로 26,09:00 ~ 18:00,미운영,미운영,, 부산 대신공원로 26,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,서구,고신대학교복음병원,감천로 262,08:30 ~ 17:00,미운영,미운영,, 부산 감천로 262,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,서구,삼육부산병원,대티로 170,08:30 ~ 17:00,미운영,미운영,, 부산 대티로 170,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,부산진구,인제대학교부산백병원,복지로 75,09:00 ~ 16:00,00:00 ~ 24:00,00:00 ~ 24:00,, 부산 복지로 75,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,부산진구,온종합병원,가야대로 721,11:00 ~ 16:00,미운영,미운영,, 부산 가야대로 721,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,부산진구,동의병원,양정로 62,08:30 ~ 17:00,미운영,미운영,, 부산 양정로 62,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,부산,부산진구,춘해병원,중앙대로 605,06:30 ~ 17:00,미운영,미운영,, 부산 중앙대로 605,129.075086,35.179843,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,인천,강화군,비에스종합병원,충렬사로 31,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,, 인천 충렬사로 31,126.705297,37.45614,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,인천,미추홀구,인천사랑병원,미추홀대로 726,08:30 ~ 17:30,08:30 ~ 12:30,미운영,, 인천 미추홀대로 726,126.705297,37.45614,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,인천,미추홀구,현대유비스병원,독배로503,08:30 ~ 17:30,08:30 ~ 12:30,미운영,, 인천 독배로503,126.705297,37.45614,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,인천,서구,국제성모병원,서구 심곡로100번길 23,0:0 ~ 24:00,0:0 ~ 24:00,0:0 ~ 24:0,, 인천 서구 심곡로100번길 23,126.68314,37.542042,인근좌표,공개용버전 미지원,새주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,인천,서구,검단탑병원,서구 청마로19번길 5,0:0 ~ 24:00,0:0 ~ 24:00,0:0 ~ 24:0,, 인천 서구 청마로19번길 5,126.670909,37.592938,정좌표,공개용버전 미지원,새주소,미지원,미지원,22675
2021년 01월 13일 12시,○,인천,서구,나은병원,서구 원적로 23,0:0 ~ 24:00,0:0 ~ 24:00,0:0 ~ 24:0,, 인천 서구 원적로 23,126.679774,37.489025,정좌표,공개용버전 미지원,새주소,미지원,미지원,22819
2021년 01월 13일 12시,○,인천,서구,성민병원,서구 신석로 70,0:0 ~ 24:00,0:0 ~ 24:00,0:0 ~ 24:0,, 인천 서구 신석로 70,126.669998,37.509773,정좌표,공개용버전 미지원,새주소,미지원,미지원,22789
2021년 01월 13일 12시,○,인천,서구,온누리병원,서구 완정로 199,0:0 ~ 24:00,0:0 ~ 24:00,0:0 ~ 24:0,, 인천 서구 완정로 199,126.654335,37.602797,정좌표,공개용버전 미지원,새주소,미지원,미지원,22616
2021년 01월 13일 12시,○,광주,서구,서광병원,금화로 59번길 6 (금호동),09:00 ~ 17:00,09:00 ~ 12:00,미운영,, 광주 금화로 59번길 6 (금호동),127.255185,37.429465,(도로명 없음)시구군 좌표,공개용버전 미지원,구주소,미지원,미지원,NULL
2021년 01월 13일 12시,○,경기,성남시,성남중앙병원,중원구 산성대로 476번길 12,09:00 ~ 17:00,09:00 ~ 12:00,미운영,, 경기 중원구 산성대로 476번길 12,127.162017,37.452494,정좌표,공개용버전 미지원,새주소,미지원,미지원,13161
2021년 01월 13일 12시,○,강원,강릉시,강릉아산병원,방동길 38,09:30 ~ 15:30,미운영,미운영,, 강원 방동길 38,127.729833,37.885338,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,강원,강릉시,강릉고려병원,옥가로 30,10:00 ~ 16:00,10:00 ~ 12:00,미운영,, 강원 옥가로 30,127.729833,37.885338,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,강원,강릉시,강릉의료원,경강로 2007,08:30 ~ 17:30,미운영,미운영,, 강원 경강로 2007,127.729833,37.885338,광역시 좌표,공개용버전 미지원,판별불가,미지원,미지원,NULL
2021년 01월 13일 12시,○,경북,청도군,청도군보건소,화양읍 산성강변길 472,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,, 경북 화양읍 산성강변길 472,128.738155,35.654343,정좌표,공개용버전 미지원,새주소,미지원,미지원,38328
